,RegionID,RegionName,StateName,SizeRank,2008-03,2008-04,2008-05,2008-06,2008-07,2008-08,2008-09,2008-10,2008-11,2008-12,2009-01,2009-02,2009-03,2009-04,2009-05,2009-06,2009-07,2009-08,2009-09,2009-10,2009-11,2009-12,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02,2019-03,2019-04,2019-05,2019-06,2019-07,2019-08,2019-09,2019-10,2019-11,2019-12,2020-01,2020-02,2020-03
864,38134,Danville,California,865,955000.0,874600.0,888100.0,871900.0,877700.0,861800.0,874400.0,889500.0,866100.0,858000.0,832500.0,831900.0,778900.0,756900.0,739800.0,750800.0,751400.0,774600.0,816100.0,821900.0,841800.0,812100.0,834800.0,812300.0,817700.0,808700.0,817800.0,802800.0,793800.0,774300.0,801400.0,783800.0,784500.0,768300.0,789700.0,804700.0,787300.0,753500.0,745000.0,761400.0,776100.0,757100.0,760900.0,754300.0,775300.0,761100.0,785100.0,758100.0,735500.0,708300.0,732700.0,774000.0,792400.0,798700.0,789800.0,787900.0,758700.0,753700.0,787300.0,813900.0,859600.0,853300.0,872000.0,870200.0,880700.0,893900.0,900600.0,897500.0,923700.0,945300.0,953100.0,961900.0,960300.0,978800.0,990100.0,968100.0,968800.0,955000.0,991000.0,1017000.0,1010800.0,992100.0,976800.0,996800.0,1009900.0,1016600.0,995700.0,999400.0,1018500.0,1064600.0,1072100.0,1085500.0,1076800.0,1092800.0,1113800.0,1108600.0,1081900.0,1069000.0,1081800.0,1108200.0,1104200.0,1089100.0,1087900.0,1075300.0,1084300.0,1099200.0,1110700.0,1128900.0,1114800.0,1124800.0,1138400.0,1169900.0,1180200.0,1186500.0,1151600.0,1138700.0,1145100.0,1176000.0,1193700.0,1246600.0,1260700,1279300,1234500,1241000,1239900,1244800,1253400,1277600,1220600,1201600,1198700,1277900,1293500,1281700.0,1259400.0,1228900.0,1198200.0,1200000.0,1246800.0,1299500.0,1312400.0,1318400.0,1311700.0,1324600.0,1335500.0
865,33306,Palm Desert,California,866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,273800.0,286800.0,287700.0,297500.0,301600.0,290700.0,293100.0,299200.0,307900.0,302700.0,294400.0,295900.0,286700.0,289700.0,297400.0,303000.0,300800.0,297300.0,303100.0,308800.0,313300.0,310900.0,308300.0,312600.0,329200.0,333200,332400,323900,324300,323300,321700,324300,330300,347500,345600,348000,332100,340800,342400.0,346300.0,354600.0,351900.0,356200.0,352100.0,363400.0,367200.0,365000.0,355400.0,355300.0,353100.0
866,126392,The Hammocks,Florida,867,266700.0,248000.0,250000.0,237500.0,231500.0,224500.0,229500.0,224200.0,221700.0,207200.0,195400.0,172100.0,164300.0,153000.0,145200.0,144400.0,147200.0,151300.0,152100.0,157000.0,151400.0,152500.0,129000.0,146000.0,146500.0,163900.0,164500.0,162100.0,162100.0,150800.0,136600.0,138400.0,136200.0,124600.0,150800.0,154400.0,165000.0,116200.0,107900.0,111600.0,126200.0,135300.0,141400.0,151900.0,158100.0,155500.0,153800.0,148300.0,148100.0,149000.0,147800.0,151000.0,138800.0,140900.0,138000.0,145800.0,145900.0,146200.0,148600.0,153600.0,169200.0,173000.0,175400.0,175200.0,178500.0,186900.0,190600.0,191600.0,194800.0,199400.0,207500.0,207300.0,200400.0,194000.0,188200.0,188400.0,197400.0,194500.0,197200.0,193600.0,203000.0,201100.0,219300.0,218500.0,225200.0,223200.0,233900.0,235100.0,225500.0,223600.0,227800.0,229900.0,229800.0,229700.0,229900.0,236800.0,238300.0,240700.0,243500.0,247500.0,261300.0,260200.0,260600.0,270600.0,263500.0,266200.0,267800.0,265300.0,269500.0,259500.0,262800.0,263200.0,258800.0,266500.0,269000.0,274700.0,280500.0,282600.0,285900.0,283800.0,281900,282400,284600,288300,280700,278500,274400,288100,286300,290700,284000,290000,288400,301000.0,299800.0,306300.0,295100.0,301400.0,300600.0,303500.0,305800.0,306300.0,305500.0,312000.0,321600.0
867,6884,Saint Clair Shores,Michigan,868,98800.0,100600.0,98800.0,94700.0,89000.0,85700.0,86800.0,87700.0,85900.0,83400.0,74300.0,64200.0,55300.0,53300.0,56000.0,57800.0,57500.0,55200.0,52600.0,54800.0,59900.0,67700.0,70000.0,66300.0,62300.0,59800.0,62400.0,62700.0,63000.0,58300.0,54000.0,54300.0,54900.0,60400.0,58500.0,57900.0,52800.0,53800.0,51900.0,53600.0,52600.0,57100.0,59100.0,57200.0,57500.0,55000.0,56900.0,53900.0,53100.0,54300.0,54800.0,57800.0,57400.0,60900.0,60900.0,62700.0,63900.0,65000.0,65800.0,66000.0,67100.0,70100.0,71100.0,73500.0,77000.0,81600.0,82500.0,82100.0,82000.0,85600.0,82600.0,83500.0,84000.0,88400.0,90800.0,92200.0,93500.0,94900.0,96700.0,98400.0,98100.0,96600.0,95000.0,95600.0,96400.0,97200.0,99200.0,101300.0,104400.0,105600.0,106000.0,105800.0,106500.0,106300.0,109000.0,110900.0,113700.0,115300.0,116000.0,116200.0,113800.0,113400.0,115700.0,119700.0,123100.0,123900.0,124200.0,126100.0,127600.0,129200.0,130100.0,130700.0,133000.0,131700.0,133800.0,133300.0,136700.0,138400.0,141700.0,141200.0,142200,141500,140300,139600,141000,142500,138400,137700,137100,143300,145100,150500,150900,151300.0,150500.0,151200.0,151700.0,150400.0,147900.0,148000.0,148100.0,151100.0,152400.0,161300.0,
868,30527,Bonita Springs,Florida,869,,,,,,,,,,,,,,,,,,,,,,,,,204900.0,187100.0,185100.0,198200.0,186900.0,187800.0,190000.0,186800.0,175600.0,156600.0,160000.0,166700.0,186600.0,197000.0,204200.0,213400.0,213200.0,214900.0,203100.0,196800.0,199000.0,204500.0,214100.0,222000.0,228700.0,231900.0,224400.0,231700.0,233100.0,231800.0,225200.0,208900.0,217100.0,214300.0,227900.0,228500.0,239300.0,242600.0,263000.0,260200.0,269400.0,256300.0,255500.0,260200.0,261900.0,264000.0,258400.0,265300.0,265500.0,265900.0,267500.0,275200.0,284000.0,285700.0,282000.0,271600.0,264200.0,268700.0,272100.0,265100.0,260900.0,269600.0,279800.0,286200.0,290000.0,290900.0,297900.0,297600.0,290100.0,283600.0,282900.0,290100.0,288600.0,290400.0,288100.0,293800.0,289300.0,293500.0,291200.0,287000.0,305100.0,309000.0,322600.0,309300.0,309800.0,299500.0,301600.0,291300.0,286500.0,277800.0,291000.0,303100.0,310800.0,305500.0,311900.0,310700.0,317500,317400,311600,310200,298900,305100,303200,310400,312100,316600,314100,316500,318500,325900.0,325200.0,313900.0,300400.0,306900.0,317100.0,317400.0,317200.0,313100.0,333900.0,332800.0,338700.0
869,25646,Longwood,Florida,870,287900.0,269700.0,252900.0,239800.0,231600.0,234200.0,248600.0,249100.0,247600.0,240400.0,230900.0,240400.0,224000.0,205300.0,171400.0,162300.0,167300.0,175400.0,179600.0,174200.0,188300.0,181700.0,184900.0,176400.0,180500.0,173900.0,150900.0,137200.0,150700.0,139500.0,133900.0,111900.0,123500.0,125300.0,137800.0,142800.0,144200.0,138200.0,133200.0,133400.0,141100.0,148400.0,150100.0,154700.0,157700.0,175400.0,159300.0,147300.0,141500.0,146900.0,149500.0,144300.0,161200.0,169200.0,168500.0,154700.0,159400.0,173700.0,173300.0,166400.0,156300.0,162500.0,168500.0,176600.0,180800.0,185300.0,178000.0,171900.0,172300.0,176500.0,183300.0,184600.0,188100.0,195700.0,195500.0,197100.0,191800.0,198300.0,199600.0,197900.0,190400.0,200000.0,203600.0,206900.0,196500.0,198300.0,207700.0,205100.0,212700.0,204500.0,213400.0,207900.0,213300.0,221200.0,220000.0,226500.0,225000.0,226200.0,224100.0,225800.0,231400.0,238600.0,246300.0,252000.0,256400.0,250200.0,244500.0,234600.0,238400.0,236700.0,239800.0,235300.0,240600.0,240900.0,248000.0,260000.0,268500.0,267300.0,271200.0,270300.0,273600,267800,264800,268500,262900,262100,258000,267500,269200,265300,271100,283900,297000,289200.0,279600.0,279100.0,281300.0,290400.0,289000.0,288800.0,288300.0,293700.0,303800.0,313000.0,315100.0
870,24349,Delano,California,871,184100.0,165800.0,164600.0,167600.0,160300.0,151800.0,133900.0,135600.0,134900.0,145800.0,143400.0,133800.0,128300.0,124400.0,127300.0,126900.0,126700.0,129800.0,120500.0,122100.0,120000.0,126700.0,121600.0,120900.0,119000.0,122100.0,124600.0,126400.0,122400.0,126500.0,115500.0,117100.0,111600.0,118400.0,125400.0,120300.0,123900.0,117800.0,116100.0,115900.0,113400.0,118400.0,114600.0,116500.0,120400.0,115700.0,124500.0,122100.0,136400.0,128400.0,125800.0,118000.0,119900.0,126100.0,122000.0,122100.0,119700.0,124000.0,133200.0,133000.0,134500.0,127700.0,135300.0,146800.0,146100.0,139600.0,124200.0,122200.0,124300.0,127400.0,127200.0,131600.0,142800.0,144700.0,139600.0,134600.0,139300.0,150100.0,151600.0,160300.0,157900.0,160400.0,151800.0,152400.0,167800.0,175000.0,176000.0,163500.0,166900.0,172000.0,171800.0,171000.0,173200.0,178700.0,192300.0,188800.0,184600.0,175600.0,169500.0,168400.0,165900.0,167200.0,174300.0,171800.0,181900.0,179600.0,188100.0,174400.0,197300.0,195000.0,210400.0,204200.0,204500.0,196800.0,191800.0,196200.0,200500.0,193700.0,183700.0,189500.0,184800,195200,201100,201800,201700,205800,210400,209300,189700,190200,194900,206200,224100,215700.0,223300.0,222200.0,225500.0,223600.0,213700.0,218800.0,227400.0,238700.0,237800.0,231500.0,227000.0
871,30785,Castro Valley,California,872,546500.0,546700.0,525000.0,499400.0,495700.0,493800.0,496900.0,490000.0,473900.0,483100.0,480000.0,474000.0,449700.0,446300.0,455100.0,447800.0,429100.0,422200.0,433500.0,451200.0,438800.0,441500.0,446900.0,454000.0,447900.0,423500.0,426800.0,438000.0,452900.0,461700.0,460400.0,457900.0,443500.0,433500.0,434900.0,416700.0,415200.0,402700.0,421400.0,398800.0,389300.0,391200.0,410700.0,418700.0,423000.0,420500.0,429200.0,408600.0,395800.0,394000.0,405200.0,420700.0,430400.0,447200.0,452000.0,461000.0,471700.0,474100.0,475000.0,482800.0,509400.0,522800.0,523900.0,523700.0,542200.0,556200.0,565000.0,565800.0,564300.0,573100.0,560900.0,545500.0,547500.0,564700.0,593600.0,601100.0,604000.0,625300.0,616000.0,609800.0,599800.0,597800.0,613200.0,613800.0,624600.0,620000.0,629400.0,635500.0,644000.0,644200.0,657900.0,666100.0,669200.0,683500.0,698800.0,677700.0,686700.0,666000.0,693700.0,671800.0,671300.0,665700.0,679900.0,694500.0,700100.0,752400.0,763600.0,781800.0,738800.0,751200.0,752500.0,759400.0,746600.0,751000.0,755800.0,770300.0,789300.0,804800.0,824100.0,812800.0,795400,788000,807300,841300,853800,850300,839700,798900,807400,794500,811200,817300,817300,841300.0,819600.0,823200.0,822500.0,825000.0,816700.0,819800.0,804700.0,832300.0,855500.0,892200.0,889300.0
872,397214,Town of Hamburg,New York,873,131400.0,128400.0,128000.0,132100.0,137400.0,140300.0,136500.0,133100.0,129000.0,126500.0,136700.0,127500.0,128900.0,118700.0,125500.0,126800.0,131900.0,136300.0,133800.0,132000.0,133400.0,134300.0,143600.0,145800.0,147900.0,138000.0,134200.0,131500.0,138200.0,139900.0,142000.0,138300.0,144100.0,142900.0,145800.0,136400.0,134000.0,138200.0,141800.0,148100.0,141500.0,146300.0,143700.0,139200.0,136300.0,132300.0,139700.0,134200.0,138900.0,134000.0,142300.0,138700.0,147900.0,142600.0,151000.0,146500.0,150800.0,146000.0,149800.0,149900.0,147500.0,141700.0,141300.0,144000.0,144400.0,146500.0,146100.0,141700.0,136700.0,141100.0,162600.0,167900.0,166300.0,155300.0,153100.0,155700.0,152300.0,153300.0,152100.0,151600.0,148700.0,143400.0,143200.0,142100.0,148300.0,147300.0,152100.0,150000.0,155700.0,153700.0,153200.0,149500.0,151700.0,153000.0,151100.0,150600.0,149500.0,147900.0,148300.0,150900.0,155700.0,155300.0,152800.0,147500.0,149000.0,153900.0,160000.0,161100.0,161700.0,166400.0,164300.0,161400.0,158300.0,160300.0,165000.0,172600.0,178800.0,177300.0,172900.0,167200.0,183500,186700,188200,172500,170800,170800,173100,174000,174800,172300,170800,170400,167600,172400.0,175100.0,185100.0,184200.0,183400.0,180300.0,180500.0,192500.0,198400.0,194900.0,187200.0,186000.0
873,46105,Lake Havasu City,Arizona,874,224900.0,223100.0,215700.0,212700.0,204000.0,192500.0,191700.0,176000.0,168800.0,153900.0,155300.0,154800.0,155700.0,152200.0,153500.0,152600.0,155500.0,151000.0,153700.0,144500.0,143200.0,136600.0,142600.0,139600.0,140400.0,137800.0,144800.0,146600.0,147800.0,143400.0,142200.0,142600.0,143600.0,141900.0,142000.0,138900.0,138900.0,133700.0,133200.0,135000.0,135100.0,133500.0,133200.0,135100.0,139700.0,139200.0,142000.0,140900.0,139900.0,143200.0,151700.0,156800.0,155100.0,153400.0,149100.0,151200.0,146800.0,145200.0,149200.0,156200.0,160900.0,161600.0,162400.0,166900.0,165800.0,165500.0,164300.0,166400.0,167300.0,169900.0,170700.0,172000.0,179200.0,179100.0,175900.0,173800.0,175600.0,176600.0,178200.0,179700.0,185600.0,182100.0,183300.0,183900.0,188400.0,189400.0,192000.0,195900.0,196100.0,196700.0,194300.0,198200.0,195500.0,200000.0,207800.0,211900.0,207700.0,195100.0,196600.0,200400.0,207500.0,210400.0,213200.0,213900.0,216700.0,209500.0,224400.0,227000.0,240500.0,230300.0,227100.0,223000.0,225100.0,226100.0,236300.0,236500.0,239500.0,234800.0,237300.0,241500.0,243400,244900,247700,251600,254800,258100,268600,266200,270000,263500,266200,261900,267600,270300.0,276200.0,269300.0,271800.0,274300.0,285800.0,288600.0,283600.0,277600.0,289100.0,294800.0,
874,5371,Kalispell,Montana,875,214700.0,214000.0,201100.0,212000.0,222700.0,220100.0,202300.0,188000.0,216800.0,221900.0,228800.0,200000.0,201600.0,201600.0,194500.0,191700.0,195000.0,204400.0,198800.0,188300.0,183000.0,195700.0,203700.0,207200.0,194000.0,186000.0,180700.0,192000.0,195800.0,193500.0,182500.0,172400.0,170900.0,172500.0,192900.0,195400.0,190300.0,176900.0,170100.0,179300.0,178200.0,171100.0,162400.0,152000.0,156500.0,158100.0,166300.0,177000.0,170700.0,167300.0,159700.0,175900.0,182600.0,185400.0,176000.0,165400.0,169000.0,174800.0,184900.0,179200.0,189500.0,192800.0,205500.0,206100.0,202800.0,199900.0,191200.0,197700.0,192100.0,191000.0,194000.0,197400.0,200900.0,199800.0,200500.0,194300.0,200100.0,195300.0,200700.0,197400.0,218800.0,218200.0,214200.0,201400.0,202600.0,198100.0,202700.0,214300.0,216200.0,212600.0,201500.0,202000.0,208000.0,222000.0,229500.0,237100.0,224500.0,230900.0,221200.0,226400.0,226300.0,229600.0,231500.0,223600.0,223300.0,223500.0,232500.0,241700.0,241200.0,240100.0,235400.0,241900.0,250000.0,256700.0,253500.0,256000.0,254900.0,258900.0,256100.0,258200.0,259900,261200,264000,267200,268400,271200,263300,268400,280300,290800,291200,284400,286800,280700.0,285600.0,297700.0,309800.0,302500.0,293200.0,299500.0,305400.0,319000.0,319600.0,325100.0,318500.0
875,29143,Lincoln,California,876,344800.0,334000.0,327400.0,320600.0,321700.0,309300.0,306500.0,290200.0,291000.0,286500.0,292300.0,284300.0,271900.0,265300.0,260100.0,263800.0,263300.0,269300.0,268000.0,268600.0,266700.0,267800.0,270000.0,283400.0,285900.0,281500.0,259800.0,257400.0,257000.0,257600.0,248800.0,251800.0,251100.0,258300.0,245600.0,241400.0,235500.0,236300.0,236700.0,236300.0,237700.0,234800.0,236900.0,231100.0,237000.0,241600.0,254400.0,254800.0,252200.0,249600.0,254500.0,256600.0,256300.0,256300.0,261300.0,267800.0,273700.0,280100.0,292700.0,292100.0,300200.0,306800.0,321400.0,334800.0,333600.0,338000.0,332700.0,336300.0,335700.0,337200.0,336600.0,339500.0,341100.0,339300.0,343400.0,339900.0,340300.0,336800.0,337900.0,337900.0,335700.0,345900.0,364400.0,368800.0,361500.0,348700.0,349500.0,353700.0,356500.0,359900.0,361800.0,365500.0,373600.0,375300.0,397800.0,391800.0,392200.0,371700.0,377300.0,380300.0,386600.0,390900.0,387400.0,393300.0,396200.0,401700.0,403100.0,400900.0,416600.0,415300.0,418900.0,410200.0,411600.0,414700.0,419900.0,422600.0,427400.0,428900.0,433400.0,437700.0,441500,445800,445200,449500,451000,447400,442300,438600,442900,449100,468400,472600,474600,462300.0,467400.0,471200.0,472500.0,469600.0,467600.0,466800.0,475900.0,476500.0,485400.0,481400.0,
876,45602,Hacienda Heights,California,877,480200.0,468500.0,426800.0,364300.0,346500.0,341900.0,371500.0,386900.0,381400.0,356100.0,340300.0,344700.0,363700.0,375500.0,383700.0,380300.0,360500.0,349500.0,367700.0,422200.0,434100.0,410700.0,367900.0,357800.0,383400.0,395400.0,407100.0,395000.0,408700.0,415000.0,409600.0,402100.0,378400.0,370700.0,345800.0,359000.0,351000.0,392400.0,408200.0,398000.0,355100.0,324400.0,363100.0,366800.0,349500.0,302000.0,317300.0,341900.0,357200.0,337700.0,344400.0,360200.0,376800.0,368000.0,359400.0,371100.0,375900.0,381700.0,383600.0,408100.0,411700.0,412300.0,441700.0,475700.0,501800.0,462400.0,475300.0,479100.0,503300.0,488000.0,464200.0,445300.0,448900.0,478300.0,509600.0,500800.0,497100.0,519600.0,517700.0,507600.0,459500.0,465600.0,504100.0,529700.0,539400.0,504400.0,462200.0,459900.0,477100.0,516600.0,542000.0,537800.0,545700.0,533500.0,543000.0,512800.0,492300.0,491900.0,500400.0,509000.0,505700.0,538200.0,523200.0,500800.0,490800.0,494300.0,505100.0,510200.0,536400.0,538800.0,514000.0,490400.0,489500.0,516500.0,541100.0,596900.0,619800.0,610600.0,597700.0,612500.0,632200,633800,628100,634100,606900,590200,572700,591300,601200,633700,624300,629900,592800,609400.0,592200.0,610400.0,623200.0,647100.0,631300.0,597000.0,576400.0,580600.0,592600.0,602900.0,652000.0
877,28948,Owings Mills,Maryland,878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196700.0,204800.0,200000.0,210100.0,205700.0,200000.0,185300.0,202400.0,203300.0,212800.0,199800.0,207700.0,225800.0,234400.0,232400.0,217500.0,211500.0,208300.0,208800.0,217500.0,222100.0,221100.0,210400.0,216800.0,214000.0,220100.0,227300.0,223000.0,230200.0,225700.0,229200.0,222900.0,210400.0,223000.0,232600.0,242000.0,231400.0,222000.0,212800.0,219200.0,224300.0,235000.0,226900.0,213200.0,204900.0,203200.0,214400.0,213300.0,221400.0,215700.0,223800.0,231100.0,221400.0,222600.0,213500.0,228200.0,231100.0,223600.0,222700.0,217900.0,225000.0,230400.0,220000.0,215300.0,206000.0,217400.0,225600.0,246400.0,249800.0,255600.0,234900.0,232600.0,227500.0,243000.0,249100.0,257200.0,254100.0,245700.0,244200,240200,253200,248400,253600,247800,252700,244900,244400,234500,236900,232500,236700,244800.0,248000.0,248900.0,248200.0,249500.0,247600.0,246400.0,243500.0,259400.0,260200.0,269300.0,258500.0
878,3869,Buckeye,Arizona,879,,,,,,,,,,,,,,,,84600.0,85900.0,88400.0,89700.0,90500.0,92400.0,94800.0,95200.0,91800.0,92700.0,94800.0,94200.0,93000.0,90100.0,93600.0,92800.0,89500.0,86200.0,84100.0,85400.0,81300.0,80100.0,77100.0,76000.0,76900.0,79000.0,81200.0,80400.0,80000.0,82800.0,86300.0,90800.0,91300.0,94000.0,94200.0,97800.0,97300.0,101100.0,103500.0,109900.0,113300.0,114300.0,113800.0,114200.0,117300.0,119500.0,123200.0,129000.0,132300.0,133500.0,137800.0,151300.0,153500.0,148700.0,138400.0,137800.0,137500.0,136600.0,137900.0,140500.0,139800.0,140100.0,139200.0,141600.0,141400.0,142400.0,142600.0,144400.0,145200.0,146700.0,146600.0,147400.0,149200.0,151400.0,152200.0,151000.0,152600.0,153500.0,157100.0,158900.0,164000.0,166500.0,169700.0,168400.0,171400.0,171500.0,175400.0,176800.0,177800.0,179800.0,177900.0,180300.0,181100.0,183600.0,181700.0,183800.0,184000.0,188300.0,189500.0,192300.0,194700.0,193400.0,195400.0,196700.0,200400.0,200900,201500,201100,200900,217100,219400,222000,208300,212100,213200,216300,214100,219700,219800.0,226700.0,223500.0,229200.0,230600.0,234500.0,231700.0,230300.0,232400.0,238400.0,242200.0,249100.0
879,5834,Mason,Ohio,880,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,213200.0,214300.0,211300.0,213100.0,204100.0,216400.0,216600.0,226800.0,216800.0,209800.0,219000.0,218400.0,221600.0,218000.0,215500.0,212700.0,213200.0,229800.0,238200.0,233600.0,213000.0,202200.0,194700.0,191100.0,211700.0,216700.0,226800.0,220500.0,230300.0,230500.0,220600.0,215600.0,216800.0,223300.0,227100.0,223100.0,220800.0,226900.0,217800.0,231800.0,240700.0,257600.0,252200.0,254600.0,249600.0,264500.0,251400,252400,238400,241300,248000,243300,242300,234500,224400,229400,252800,282200,292000,294200.0,288500.0,286000.0,270600.0,256100.0,262300.0,271100.0,283000.0,276500.0,305400.0,325800.0,340000.0
880,25550,Lenexa,Kansas,881,218300.0,201700.0,213900.0,231400.0,243000.0,242100.0,229800.0,217700.0,208000.0,212100.0,211100.0,210200.0,202500.0,214300.0,228600.0,222700.0,207000.0,206500.0,211700.0,217700.0,205400.0,202200.0,203700.0,212100.0,218900.0,218300.0,216900.0,215900.0,211300.0,211100.0,245600.0,263100.0,258500.0,225400.0,211100.0,215100.0,218400.0,209300.0,214200.0,209200.0,231000.0,223600.0,224600.0,210000.0,208400.0,207200.0,205400.0,215400.0,211900.0,205500.0,196700.0,197300.0,211900.0,219900.0,228900.0,224900.0,217500.0,216300.0,215600.0,211900.0,209400.0,206700.0,216500.0,214500.0,218000.0,221400.0,216400.0,218700.0,217200.0,212200.0,214500.0,199500.0,204800.0,204100.0,225000.0,232600.0,243700.0,241500.0,242700.0,232300.0,230900.0,226500.0,222800.0,234300.0,243900.0,243700.0,234600.0,227100.0,228600.0,229900.0,233100.0,237800.0,237700.0,238100.0,256000.0,261500.0,262600.0,247200.0,245500.0,250100.0,254600.0,254300.0,259200.0,256100.0,263000.0,261400.0,269600.0,266800.0,262600.0,263600.0,268800.0,272600.0,268500.0,262600.0,270100.0,272800.0,283900.0,287700.0,292700.0,294500.0,297300,305600,302700,304600,304700,316100,309500,321700,305100,312100,321800,333000,335700,311900.0,322200.0,322200.0,326100.0,312900.0,316400.0,310200.0,310100.0,301500.0,320700.0,313000.0,323800.0
881,5445,Klamath Falls,Oregon,882,165000.0,147900.0,152700.0,167000.0,174700.0,163700.0,161300.0,156900.0,163100.0,153700.0,157500.0,173500.0,192400.0,183100.0,157500.0,130200.0,127800.0,124200.0,128000.0,130300.0,148400.0,143500.0,155400.0,146600.0,151200.0,137000.0,139100.0,141700.0,149800.0,140000.0,136400.0,130400.0,128900.0,133800.0,128200.0,136500.0,117800.0,112500.0,100000.0,107100.0,106500.0,117100.0,108700.0,120900.0,112500.0,120100.0,117500.0,112000.0,106400.0,99700.0,102500.0,111400.0,113900.0,119200.0,115300.0,116300.0,127700.0,121900.0,121100.0,118000.0,127200.0,128200.0,112000.0,108500.0,110400.0,123900.0,134100.0,137300.0,137400.0,132800.0,136800.0,128100.0,130500.0,130300.0,143300.0,153800.0,148700.0,151800.0,138400.0,143000.0,137300.0,136500.0,136300.0,133100.0,136900.0,135400.0,143500.0,144900.0,141600.0,143100.0,141500.0,144500.0,145600.0,145500.0,145800.0,143100.0,153800.0,144200.0,140300.0,130500.0,137100.0,140500.0,143700.0,148700.0,152700.0,157600.0,157100.0,169400.0,159500.0,161300.0,148300.0,163500.0,168000.0,164100.0,162300.0,157200.0,161800.0,164100.0,160000.0,161200.0,163600,173000,177700,169600,176000,175300,177100,165400,165200,168700,171900,168200,178400,188600.0,196100.0,195900.0,191000.0,187500.0,187500.0,188600.0,194100.0,193200.0,214500.0,228500.0,
882,44568,Chesterfield,Virginia,883,242300.0,251900.0,254100.0,253200.0,249600.0,249200.0,234400.0,236600.0,219500.0,226300.0,225900.0,237400.0,230300.0,218200.0,214200.0,208500.0,210400.0,207000.0,208500.0,211000.0,226700.0,236400.0,238800.0,231200.0,222100.0,211100.0,212500.0,211800.0,203300.0,192000.0,198500.0,210300.0,222500.0,221600.0,216600.0,213400.0,207700.0,207600.0,195300.0,180200.0,179800.0,171900.0,174400.0,187400.0,192500.0,212800.0,194100.0,197000.0,192700.0,198900.0,204100.0,198800.0,205000.0,192100.0,188000.0,186300.0,192500.0,188900.0,190600.0,183500.0,180900.0,193000.0,197100.0,207700.0,189300.0,197000.0,185000.0,189900.0,198900.0,218400.0,219400.0,212100.0,205500.0,204700.0,201400.0,200100.0,202000.0,213400.0,215200.0,206800.0,193800.0,197000.0,199600.0,211100.0,209000.0,212800.0,211900.0,214300.0,211800.0,213100.0,221400.0,232700.0,241400.0,232900.0,219400.0,208500.0,222100.0,223100.0,228400.0,215800.0,221400.0,208900.0,222500.0,231100.0,228000.0,216700.0,225500.0,233200.0,239200.0,234800.0,239100.0,239600.0,244900.0,247200.0,246400.0,238200.0,235700.0,243800.0,241600.0,251100.0,249900,263500,260200,264600,259600,256600,245100,240600,247700,247500,252200,248100,244200,233900.0,245200.0,261500.0,268400.0,267900.0,271800.0,289300.0,310800.0,338800.0,356000.0,351500.0,343700.0
883,39775,Middleburg,Florida,884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122800.0,116700.0,118200.0,113600.0,124200.0,119100.0,127700.0,127500.0,132400.0,129800.0,133800.0,144900.0,144700.0,144100.0,135600.0,139100.0,136900.0,144900.0,146900.0,151400.0,152700.0,154100.0,156700.0,156400.0,155300.0,153400.0,150400.0,151900.0,158900.0,165000.0,167400,165800,164900,174000,175600,177800,171100,175500,177200,181300,176200,178700,180800,187500.0,189000.0,194400.0,195700.0,200700.0,200900.0,205500.0,207100.0,209200.0,219100.0,226500.0,
